date,unemployment_rate,gdp,cpi,oil_price,unemployment_rate_6m,unemployment_rate_12m,unemployment_rate_18m,unemployment_rate_24m,gdp_6m,gdp_12m,gdp_18m,gdp_24m,cpi_6m,cpi_12m,cpi_18m,cpi_24m,oil_price_6m,oil_price_12m,oil_price_18m,oil_price_24m
1968-01-01,3.7,5057.553,3.65186106,3.07,0.0,-0.30000000000000027,-0.20000000000000018,0.19999999999999973,124.3060000000005,226.04399999999987,277.0470000000005,243.09900000000016,1.1012152740000003,2.094335901,2.7374075610000004,2.9405089540000002,0.0,0.0,0.28000000000000025,0.28000000000000025
1968-02-01,3.8,5057.553,3.673819411,3.07,-0.2999999999999998,-0.3999999999999999,-0.2999999999999998,0.40000000000000036,124.3060000000005,226.04399999999987,277.0470000000005,243.09900000000016,1.2727871889999998,2.0761366599999995,2.740927087,3.3799865159999998,0.0,0.0,0.28000000000000025,0.28000000000000025
1968-03-01,3.7,5057.553,4.142163975,3.07,-0.30000000000000027,-0.30000000000000027,0.0,0.7000000000000002,124.3060000000005,226.04399999999987,277.0470000000005,243.09900000000016,0.8060830040000004,1.982993874,2.692594324,2.850932148,0.0,0.18000000000000016,0.28000000000000025,0.28000000000000025
1968-04-01,3.5,5142.033,4.155828095,3.07,-0.10000000000000009,-0.10000000000000009,0.20000000000000018,1.0999999999999996,60.17900000000009,157.59199999999964,166.52299999999923,166.1309999999994,1.0267642519999995,2.3497923259999993,2.404278240999999,2.6620100179999993,0.0,0.28000000000000025,0.28000000000000025,0.28000000000000025
1968-05-01,3.5,5142.033,4.088245437,3.07,-0.10000000000000009,-0.10000000000000009,0.0,1.2999999999999998,60.17900000000009,157.59199999999964,166.52299999999923,166.1309999999994,1.3111425069999996,2.6923885369999994,2.3491450979999993,2.8594892939999994,0.0,0.28000000000000025,0.28000000000000025,0.28000000000000025
1968-06-01,3.7,5142.033,4.545569347,3.07,-0.30000000000000027,-0.20000000000000018,-0.20000000000000018,1.2000000000000002,60.17900000000009,157.59199999999964,166.52299999999923,166.1309999999994,1.1607784959999998,1.8303966580000006,1.8565944610000003,2.606405497,0.0,0.28000000000000025,0.28000000000000025,0.28000000000000025
1968-07-01,3.7,5181.859,4.753076334,3.07,-0.30000000000000027,-0.20000000000000018,0.19999999999999973,1.2999999999999998,101.73799999999937,152.74099999999999,118.79299999999967,175.21799999999985,0.9931206269999997,1.636192287,1.83929368,2.2547993359999996,0.0,0.28000000000000025,0.28000000000000025,0.2400000000000002
1968-08-01,3.5,5181.859,4.9466066,3.07,-0.10000000000000009,0.0,0.7000000000000002,1.5999999999999996,101.73799999999937,152.74099999999999,118.79299999999967,175.21799999999985,0.8033494709999998,1.4681398980000004,2.107199327,2.1682656849999997,0.0,0.28000000000000025,0.28000000000000025,0.2400000000000002
1968-09-01,3.4,5181.859,4.948246979,3.07,0.0,0.30000000000000027,1.0000000000000004,2.0000000000000004,101.73799999999937,152.74099999999999,118.79299999999967,175.21799999999985,1.1769108699999995,1.8865113199999994,2.0448491439999996,2.13301606,0.18000000000000016,0.28000000000000025,0.28000000000000025,0.2400000000000002
1968-10-01,3.4,5202.212,5.182592347,3.07,0.0,0.30000000000000027,1.1999999999999997,2.1,97.41299999999956,106.34399999999914,105.95199999999932,97.45999999999913,1.3230280739999998,1.3775139889999997,1.6352457659999997,1.8750459079999997,0.28000000000000025,0.28000000000000025,0.28000000000000025,0.2400000000000002
1968-11-01,3.4,5202.212,5.399387944,3.07,0.0,0.10000000000000009,1.4,2.5000000000000004,97.41299999999956,106.34399999999914,105.95199999999932,97.45999999999913,1.3812460299999998,1.0380025909999997,1.5483467869999998,1.9282321200000005,0.28000000000000025,0.28000000000000025,0.28000000000000025,0.2400000000000002
1968-12-01,3.4,5202.212,5.706347843,3.07,0.10000000000000009,0.10000000000000009,1.5000000000000004,2.6999999999999997,97.41299999999956,106.34399999999914,105.95199999999932,97.45999999999913,0.6696181620000008,0.6958159650000004,1.445627001,1.636333455,0.28000000000000025,0.28000000000000025,0.28000000000000025,0.4900000000000002
1969-01-01,3.4,5283.597,5.746196961,3.07,0.10000000000000009,0.5,1.6,2.5000000000000004,51.00300000000061,17.05500000000029,73.48000000000047,160.02199999999993,0.6430716600000004,0.8461730530000002,1.261678709,1.2686610510000005,0.28000000000000025,0.28000000000000025,0.2400000000000002,0.4900000000000002
1969-02-01,3.4,5283.597,5.749956071,3.07,0.10000000000000009,0.8000000000000003,1.6999999999999997,2.5000000000000004,51.00300000000061,17.05500000000029,73.48000000000047,160.02199999999993,0.6647904270000007,1.3038498560000003,1.364916214,0.5796489080000002,0.28000000000000025,0.28000000000000025,0.2400000000000002,0.4900000000000002
1969-03-01,3.4,5283.597,6.125157849,3.25,0.30000000000000027,1.0000000000000004,2.0000000000000004,2.6,51.00300000000061,17.05500000000029,73.48000000000047,160.02199999999993,0.7096004499999999,0.8679382740000001,0.9561051900000006,-0.623549379,0.10000000000000009,0.10000000000000009,0.06000000000000005,0.31000000000000005
1969-04-01,3.4,5299.625,6.505620421,3.35,0.30000000000000027,1.1999999999999997,2.1,2.5000000000000004,8.930999999999585,8.53899999999976,0.04699999999957072,173.4340000000002,0.054485914999999885,0.31221769199999994,0.5520178339999999,-1.1993696269999994,0.0,0.0,-0.040000000000000036,0.20999999999999996
1969-05-01,3.4,5299.625,6.780633974,3.35,0.10000000000000009,1.4,2.5000000000000004,2.5000000000000004,8.930999999999585,8.53899999999976,0.04699999999957072,173.4340000000002,-0.3432434390000001,0.16710075700000004,0.5469860900000008,-1.720354737,0.0,0.0,-0.040000000000000036,0.20999999999999996
1969-06-01,3.5,5299.625,6.375966005,3.35,0.0,1.4000000000000004,2.5999999999999996,2.4000000000000004,8.930999999999585,8.53899999999976,0.04699999999957072,173.4340000000002,0.02619780299999963,0.7760088389999993,0.9667152929999991,-1.136766304,0.0,0.0,0.20999999999999996,0.20999999999999996
1969-07-01,3.5,5334.6,6.389268621,3.35,0.3999999999999999,1.5,2.4000000000000004,2.5,-33.94800000000032,22.47699999999986,109.01899999999932,183.47199999999975,0.20310139299999985,0.6186070489999995,0.6255893910000001,-1.224224424,0.0,-0.040000000000000036,0.20999999999999996,0.20999999999999996
1969-08-01,3.5,5334.6,6.414746498,3.35,0.7000000000000002,1.5999999999999996,2.4000000000000004,2.5999999999999996,-33.94800000000032,22.47699999999986,109.01899999999932,183.47199999999975,0.6390594289999996,0.7001257869999993,-0.08514151900000044,-1.501125687,0.0,-0.040000000000000036,0.20999999999999996,0.20999999999999996
1969-09-01,3.7,5334.6,6.834758299,3.35,0.7000000000000002,1.7000000000000002,2.3,2.3,-33.94800000000032,22.47699999999986,109.01899999999932,183.47199999999975,0.15833782400000018,0.24650474000000067,-1.333149829,-2.162372991,0.0,-0.040000000000000036,0.20999999999999996,0.20999999999999996
1969-10-01,3.7,5308.556,6.560106336,3.35,0.8999999999999995,1.7999999999999998,2.2,2.0999999999999996,-0.3919999999998254,-8.884000000000015,164.5030000000006,222.47600000000057,0.25773177700000005,0.49753191900000004,-1.2538555419999993,-2.1835297429999994,0.0,-0.040000000000000036,0.20999999999999996,0.20999999999999996
1969-11-01,3.5,5308.556,6.437390535,3.35,1.2999999999999998,2.4000000000000004,2.4000000000000004,2.5,-0.3919999999998254,-8.884000000000015,164.5030000000006,222.47600000000057,0.5103441960000001,0.8902295290000009,-1.377111298,-2.4842366359999994,0.0,-0.040000000000000036,0.20999999999999996,0.20999999999999996
1969-12-01,3.5,5308.556,6.402163808,3.35,1.4000000000000004,2.5999999999999996,2.4000000000000004,2.5,-0.3919999999998254,-8.884000000000015,164.5030000000006,222.47600000000057,0.7498110359999997,0.9405174899999995,-1.1629641069999996,-2.724905499,0.0,0.20999999999999996,0.20999999999999996,0.20999999999999996
